,symbol,strategy,side,signal_time,entry_time,exit_time,entry,exit,stop,target,quantity,initial_risk,pnl,r_multiple,return_pct,hold_bars,exit_reason
23,TLT.US,momentum_breakout,BUY,2017-04-11 13:30:00+00:00,2017-04-12 13:30:00+00:00,2017-05-08 13:30:00+00:00,93.55896674564913,92.1533108293121,92.22709250331476,96.22271523031787,21.52974562991446,28.674913648493927,-32.26258337019097,-1.1251152755218663,-1.5024277899075789,18,STOP_INTRADAY
24,EFA.US,momentum_breakout,BUY,2017-05-05 13:30:00+00:00,2017-05-08 13:30:00+00:00,2017-05-09 13:30:00+00:00,49.034680027138585,48.75327613276243,48.79230998074703,49.5194201199217,41.536123130003524,10.06711208994436,-13.71929309991498,-1.3627833858747476,-0.5738874898753465,2,STOP_INTRADAY
25,EEM.US,momentum_breakout,BUY,2017-03-15 13:30:00+00:00,2017-03-16 13:30:00+00:00,2017-05-15 13:30:00+00:00,32.19572552483446,33.76658529849619,31.396778189925733,33.79362019465191,62.38879718749535,49.845363241110356,95.94639721298893,1.9248810917252255,4.879094190469591,42,TARGET_INTRADAY
26,QQQ.US,momentum_breakout,BUY,2017-04-24 13:30:00+00:00,2017-04-25 13:30:00+00:00,2017-05-15 13:30:00+00:00,126.6511492215183,130.5703304806135,124.63928864381992,130.67487037691504,15.99476417282138,32.17923548888164,60.6292815357592,1.884111931643231,3.0944695592460825,15,TARGET_INTRADAY
27,QQQ.US,momentum_breakout,BUY,2017-05-15 13:30:00+00:00,2017-05-16 13:30:00+00:00,2017-05-17 13:30:00+00:00,131.16761435954072,129.60314399366504,129.70690952128209,134.089024036058,15.620645332829547,22.817152214386294,-26.47474048377026,-1.160299946067671,-1.192726095930463,2,STOP_INTRADAY
28,EEM.US,momentum_breakout,BUY,2017-05-15 13:30:00+00:00,2017-05-16 13:30:00+00:00,2017-05-17 13:30:00+00:00,33.82990234609392,33.38619012146688,33.41292045783315,34.663866122615445,60.549696662932746,25.248126848126198,-28.90159761169126,-1.1447026460830778,-1.3115977104742327,2,STOP_INTRADAY
29,EFA.US,momentum_breakout,BUY,2017-05-16 13:30:00+00:00,2017-05-17 13:30:00+00:00,2017-05-17 13:30:00+00:00,49.45641376733891,49.18856579603972,49.22794815456337,49.91334499288998,41.168955277808244,9.405690594873134,-13.057576527680547,-1.3882634556146243,-0.5415838935658446,1,STOP_INTRADAY
30,XLE.US,volatility_expansion,BUY,2017-05-10 13:30:00+00:00,2017-05-11 13:30:00+00:00,2017-05-18 13:30:00+00:00,23.18590921280633,22.616513969839964,22.634621667173704,24.288484304071577,87.99468780693995,48.510375469797054,-52.1189416079612,-1.0743875120160813,-2.455781387481104,6,STOP_INTRADAY
31,QQQ.US,volatility_expansion,BUY,2017-05-18 13:30:00+00:00,2017-05-19 13:30:00+00:00,2017-06-01 13:30:00+00:00,129.61507991954818,133.2919621400268,127.72327933687491,133.39868108489472,15.614780631845631,29.54005109764085,55.361091387743464,1.8741027632198224,2.836770399525168,9,TARGET_INTRADAY
32,IWM.US,mean_reversion,BUY,2017-05-18 13:30:00+00:00,2017-05-19 13:30:00+00:00,2017-06-02 13:30:00+00:00,120.6203961051502,123.82957994722898,118.41909479877133,123.92872292556943,16.774817086011417,36.926426765703695,51.78317012877549,1.402333631069615,2.6605648345584765,10,TARGET_INTRADAY
33,TLT.US,momentum_breakout,BUY,2017-06-02 13:30:00+00:00,2017-06-05 13:30:00+00:00,2017-06-08 13:30:00+00:00,95.78595514500539,95.22018381439275,95.29642095115368,96.76502353270881,21.46804076125249,10.509340027635401,-14.196265775554991,-1.3508237185422145,-0.5906620962918274,4,STOP_INTRADAY
34,QQQ.US,momentum_breakout,BUY,2017-06-01 13:30:00+00:00,2017-06-02 13:30:00+00:00,2017-06-09 13:30:00+00:00,133.934010944046,131.6941123811055,131.79955202272367,138.2029287866907,15.337879837414913,32.738074453140214,-36.39238112487949,-1.1116225292043331,-1.6723896694740836,6,STOP_INTRADAY
35,IWM.US,momentum_breakout,BUY,2017-06-09 13:30:00+00:00,2017-06-12 13:30:00+00:00,2017-06-22 13:30:00+00:00,125.97380695496346,123.49251662379841,123.59138973558689,130.73864139371662,16.15636542688186,38.491203195543754,-42.10386786321096,-1.0938568911268913,-1.9696875018249904,9,STOP_INTRADAY
36,TLT.US,momentum_breakout,BUY,2017-06-14 13:30:00+00:00,2017-06-15 13:30:00+00:00,2017-06-26 13:30:00+00:00,96.69853872716331,98.42704255107544,95.7948844763157,98.50584722885853,20.915555941548256,18.900431035421043,34.112038418788266,1.8048285964938764,1.7875180397390888,8,TARGET_INTRADAY
37,TLT.US,momentum_breakout,BUY,2017-06-26 13:30:00+00:00,2017-06-27 13:30:00+00:00,2017-06-27 13:30:00+00:00,97.72618279484895,97.31047170319177,97.38838240911906,98.40178356630874,20.896598272141404,7.058878956771964,-10.724748988327582,-1.5193275099353774,-0.4253835356793467,1,STOP_INTRADAY
38,EEM.US,volatility_expansion,BUY,2017-05-22 13:30:00+00:00,2017-05-23 13:30:00+00:00,2017-07-12 13:30:00+00:00,33.51281470625877,34.64834800700217,32.93117762033583,34.67608887810466,60.66648918633601,35.28587998351617,66.82126948993766,1.8937112953156696,3.3883555013101585,35,TARGET_INTRADAY
39,EFA.US,momentum_breakout,BUY,2017-05-19 13:30:00+00:00,2017-05-22 13:30:00+00:00,2017-07-20 13:30:00+00:00,49.84049946548656,51.03923312078714,49.22070059895685,51.08009719854598,40.64731199241954,25.193157900380957,46.675055900743075,1.8526877847273477,2.4051397320580037,42,TARGET_INTRADAY
40,EFA.US,momentum_breakout,BUY,2017-07-20 13:30:00+00:00,2017-07-21 13:30:00+00:00,2017-07-21 13:30:00+00:00,50.86167885760683,50.649929156772345,50.69048154200595,51.2040734888086,40.5568019063836,6.943215615729737,-10.646383759199153,-1.533350589758433,-0.4163246388844244,1,STOP_INTRADAY
41,QQQ.US,momentum_breakout,BUY,2017-07-24 13:30:00+00:00,2017-07-25 13:30:00+00:00,2017-07-27 13:30:00+00:00,136.13877219189493,134.5595193973428,134.66725319990272,139.08181017587935,15.174463414888788,22.329511108299855,-26.018164414889114,-1.1651918525532872,-1.1600316126886279,3,STOP_INTRADAY
42,IWM.US,momentum_breakout,BUY,2017-07-19 13:30:00+00:00,2017-07-20 13:30:00+00:00,2017-08-02 13:30:00+00:00,127.82193542068306,125.57982830625373,125.68037260433721,132.10506105337475,16.161547903192385,34.610970044069106,-38.283603905551246,-1.1061118442160358,-1.7540863444526877,10,STOP_INTRADAY
43,EEM.US,momentum_breakout,BUY,2017-07-12 13:30:00+00:00,2017-07-13 13:30:00+00:00,2017-08-08 13:30:00+00:00,34.90962973097891,36.203248723980025,34.24832734067371,36.2322345115893,58.67143142740194,38.79955784556826,73.81233085511221,1.9024013404715425,3.705622210748216,19,TARGET_INTRADAY
44,EFA.US,momentum_breakout,BUY,2017-08-01 13:30:00+00:00,2017-08-02 13:30:00+00:00,2017-08-09 13:30:00+00:00,51.535131598965606,50.98257806304051,51.023396780464886,52.558601235967046,39.901664887983145,20.419071239328616,-24.093119671161652,-1.1799322010668414,-1.0721880759419378,6,STOP_INTRADAY
45,QQQ.US,volatility_expansion,BUY,2017-08-14 13:30:00+00:00,2017-08-15 13:30:00+00:00,2017-08-17 13:30:00+00:00,136.13875529638693,133.48888784409715,133.59576445566168,141.22473697783747,15.055853089632395,38.286896506240176,-41.925752160686926,-1.0950418024572368,-1.9464460700560737,3,STOP_INTRADAY
46,IWM.US,mean_reversion,BUY,2017-08-11 13:30:00+00:00,2017-08-14 13:30:00+00:00,2017-08-18 13:30:00+00:00,122.588324769975,119.9045387994544,120.11048369381749,128.71303896202022,16.70575551486218,41.394207222970486,-46.860185524179165,-1.1320469376733346,-2.1892671880103354,5,STOP_GAP
47,SPY.US,momentum_breakout,BUY,2017-07-14 13:30:00+00:00,2017-07-17 13:30:00+00:00,2017-08-18 13:30:00+00:00,212.98623270790435,210.38842672984904,210.55687222763115,217.84495366845073,9.649848561055906,23.442960734850455,-27.11118495332089,-1.156474442795838,-1.219706055657599,25,STOP_INTRADAY
48,GLD.US,momentum_breakout,BUY,2017-08-09 13:30:00+00:00,2017-08-10 13:30:00+00:00,2017-09-05 13:30:00+00:00,122.17766583251952,126.47745421549243,119.97714015415737,126.57871718924383,16.778599579129637,36.921739220831206,70.0583852066027,1.8974833440965269,3.51929164276803,18,TARGET_GAP
49,QQQ.US,momentum_breakout,BUY,2017-08-31 13:30:00+00:00,2017-09-01 13:30:00+00:00,2017-09-05 13:30:00+00:00,138.12010990747012,135.46357216722387,135.57202979105674,143.2162701402969,14.771617550371563,37.63926496736482,-41.261996266860834,-1.0962487259684033,-1.9233533350255239,2,STOP_INTRADAY
50,GLD.US,momentum_breakout,BUY,2017-09-01 13:30:00+00:00,2017-09-05 13:30:00+00:00,2017-09-18 13:30:00+00:00,126.75132152709959,124.21733102242605,124.31678444998605,131.62039568132667,15.701350726498545,38.22552050442442,-41.75734706901472,-1.092394466261918,-1.9991827100057202,10,STOP_INTRADAY
51,TLT.US,momentum_breakout,BUY,2017-08-17 13:30:00+00:00,2017-08-18 13:30:00+00:00,2017-09-27 13:30:00+00:00,97.79440168289808,96.1865239997095,96.26353482757155,100.85613539355116,20.761279779204852,31.782755088145738,-35.39524456638091,-1.113661936110207,-1.6441408255681078,28,STOP_INTRADAY
52,EFA.US,momentum_breakout,BUY,2017-09-07 13:30:00+00:00,2017-09-08 13:30:00+00:00,2017-10-11 13:30:00+00:00,51.78003829098905,52.94178881946237,51.17796935628823,52.98417616039068,39.48430048197452,23.772270728589366,43.803472907008036,1.842628893432904,2.243626244431529,24,TARGET_INTRADAY
53,SPY.US,momentum_breakout,BUY,2017-09-18 13:30:00+00:00,2017-09-19 13:30:00+00:00,2017-10-13 13:30:00+00:00,217.99326962695838,222.16467431222722,215.8186302649836,222.34254835090795,9.324944052571803,20.2783903849353,36.84589121000385,1.817002755671202,1.913547465207155,19,TARGET_INTRADAY
54,XLE.US,momentum_breakout,BUY,2017-09-27 13:30:00+00:00,2017-09-28 13:30:00+00:00,2017-10-19 13:30:00+00:00,23.729084048421104,23.276599582275253,23.318952408304774,24.54934732865376,84.63495797270038,34.71147412452022,-40.285165804834875,-1.1605720246947793,-1.9068770847729288,16,STOP_GAP
55,EFA.US,momentum_breakout,BUY,2017-10-11 13:30:00+00:00,2017-10-12 13:30:00+00:00,2017-10-25 13:30:00+00:00,52.92033137162201,52.56229136274681,52.604374862636924,53.55224438959219,38.53684619243253,12.175967390256288,-15.830216556905139,-1.3001198220663053,-0.6765641854374227,10,STOP_INTRADAY
56,SPY.US,momentum_breakout,BUY,2017-10-16 13:30:00+00:00,2017-10-17 13:30:00+00:00,2017-11-06 14:30:00+00:00,222.55365897610793,225.14138438557325,221.1696676146957,225.3216416989324,9.186718517232382,12.71433906757537,21.716280764185857,1.7080149151887578,1.1627422444414393,15,TARGET_INTRADAY
57,EFA.US,momentum_breakout,BUY,2017-11-01 13:30:00+00:00,2017-11-02 13:30:00+00:00,2017-11-09 14:30:00+00:00,53.30299012185355,52.91376294455855,52.95612784683602,53.996714671888604,38.247050820645256,13.266459060360045,-16.918030407045595,-1.2752483786420736,-0.7302164032546798,6,STOP_INTRADAY
58,SPY.US,momentum_breakout,BUY,2017-11-06 14:30:00+00:00,2017-11-07 14:30:00+00:00,2017-11-09 14:30:00+00:00,225.81483492616425,223.64521260279156,223.8242720204079,229.79596073767695,9.047576497280064,18.009770162478652,-21.66308602216562,-1.202851886877393,-0.9607970725581838,3,STOP_INTRADAY
59,XLE.US,volatility_expansion,BUY,2017-11-09 14:30:00+00:00,2017-11-10 14:30:00+00:00,2017-11-14 14:30:00+00:00,24.189273910621612,23.78269713638838,23.801738527210148,24.96434467744454,83.95691851581115,32.53627660706992,-36.14872253683925,-1.111028252353386,-1.6808142970124562,3,STOP_INTRADAY
60,EEM.US,momentum_breakout,BUY,2017-08-24 13:30:00+00:00,2017-08-25 13:30:00+00:00,2017-11-17 14:30:00+00:00,36.690221535005996,38.29626391866198,35.87186957299439,38.326925459029205,55.255479492512336,45.21843005458944,86.67093488960839,1.9167170285429167,4.377303587888304,60,TARGET_INTRADAY
61,TLT.US,volatility_expansion,BUY,2017-11-15 14:30:00+00:00,2017-11-16 14:30:00+00:00,2017-11-29 14:30:00+00:00,97.6503069005944,96.96051887614999,97.03814939566652,98.87462191045017,20.71293619668267,12.679579341891612,-16.303016148301587,-1.2857694808879527,-0.7063859257980587,9,STOP_INTRADAY
62,EEM.US,momentum_breakout,BUY,2017-11-21 14:30:00+00:00,2017-11-22 14:30:00+00:00,2017-11-29 14:30:00+00:00,39.075249587889175,38.31204730280656,38.34272147999056,40.54030580368641,52.10981494614795,38.171904145448806,-41.78664870221061,-1.094696469502499,-1.9531603588762714,5,STOP_INTRADAY
63,SPY.US,volatility_expansion,BUY,2017-11-20 14:30:00+00:00,2017-11-21 14:30:00+00:00,2017-11-30 14:30:00+00:00,225.9979479563137,231.23452148609303,223.2870933285393,231.41965721186253,9.000438199612418,24.3988795454169,45.07381014046875,1.8473721326656347,2.317088972326231,7,TARGET_INTRADAY
64,IWM.US,momentum_breakout,BUY,2017-11-29 14:30:00+00:00,2017-11-30 14:30:00+00:00,2017-12-01 14:30:00+00:00,137.9615119643739,135.0706068641891,135.17874986408037,143.52703616496098,14.685583734745938,40.86648583773803,-44.45944693963389,-1.0879195024539632,-2.0954431848581923,2,STOP_INTRADAY
65,SPY.US,momentum_breakout,BUY,2017-11-30 14:30:00+00:00,2017-12-01 14:30:00+00:00,2017-12-01 14:30:00+00:00,230.8636361770362,228.68903429489157,228.87213200049197,234.84664453012468,8.768017882622654,17.461544233257474,-21.081631206581413,-1.2073176876549714,-0.9419421430567176,1,STOP_INTRADAY
66,QQQ.US,momentum_breakout,BUY,2017-11-03 13:30:00+00:00,2017-11-06 14:30:00+00:00,2017-12-15 14:30:00+00:00,144.81451282841132,148.56118834805997,142.88170301560538,148.68013245402318,14.08058100038196,27.215085127547162,50.68991797458137,1.8625669453913607,2.58722378473768,29,TARGET_INTRADAY
67,TLT.US,momentum_breakout,BUY,2017-12-15 14:30:00+00:00,2017-12-18 14:30:00+00:00,2017-12-19 14:30:00+00:00,99.37171905792025,97.93365567670187,98.24143367799205,101.63228981777664,20.34075268250852,22.990855373774618,-31.257961494338144,-1.359582363777283,-1.4471555839545958,2,STOP_GAP
68,XLE.US,momentum_breakout,BUY,2017-12-20 14:30:00+00:00,2017-12-21 14:30:00+00:00,2018-01-02 14:30:00+00:00,24.507083212587542,25.50325309540817,23.998788802364015,25.523672033034597,82.13726054107434,41.74991040410159,79.76880919687106,1.9106342606434532,4.0648243374346915,7,TARGET_INTRADAY
69,SPY.US,momentum_breakout,BUY,2017-12-15 14:30:00+00:00,2017-12-18 14:30:00+00:00,2018-01-12 14:30:00+00:00,234.97092994328597,243.16533532630802,230.77638324243696,243.36002334498403,8.604557918498179,36.0922200293007,68.45216013214323,1.8965904584581335,3.487412415229363,18,TARGET_INTRADAY
70,QQQ.US,momentum_breakout,BUY,2017-12-15 14:30:00+00:00,2017-12-18 14:30:00+00:00,2018-01-16 14:30:00+00:00,150.05412617541754,157.11624080132722,146.46017204869113,157.2420344288703,13.477446964303185,48.43732613509365,93.10933916156031,1.9222642245336712,4.706378162273173,19,TARGET_INTRADAY
71,EEM.US,momentum_breakout,BUY,2018-01-02 14:30:00+00:00,2018-01-03 14:30:00+00:00,2018-01-19 14:30:00+00:00,40.04054082718106,41.65572668690092,39.216272266141424,41.68907794926033,50.78885967503485,41.86366028118506,79.95881784503901,1.9099815283226724,4.033876232319544,12,TARGET_INTRADAY
72,IWM.US,volatility_expansion,BUY,2017-12-20 14:30:00+00:00,2017-12-21 14:30:00+00:00,2018-01-24 14:30:00+00:00,137.71141852322828,143.89884290146904,134.56010071244998,144.01405414478486,7.82281023983905,24.652161239143624,47.301554965973175,1.9187589480335703,4.4930365576018705,22,TARGET_INTRADAY
73,GLD.US,momentum_breakout,BUY,2018-01-16 14:30:00+00:00,2018-01-17 14:30:00+00:00,2018-01-24 14:30:00+00:00,126.87141264038085,128.95028146994485,125.7803568158831,129.05352428937636,16.39003825060562,17.882446697064307,31.976275958644237,1.788137635768469,1.6385636340761733,6,TARGET_INTRADAY
74,GLD.US,momentum_breakout,BUY,2018-01-24 14:30:00+00:00,2018-01-25 14:30:00+00:00,2018-01-25 14:30:00+00:00,128.79295444335938,127.299867552839,127.40178898402623,131.57528536202568,16.398672342147652,22.81326654131769,-26.584433834545493,-1.1653058884135572,-1.1592923673297673,1,STOP_INTRADAY
75,EEM.US,momentum_breakout,BUY,2018-01-19 14:30:00+00:00,2018-01-22 14:30:00+00:00,2018-01-26 14:30:00+00:00,41.79838455132469,42.95109112207817,41.20483707414567,42.98547950568272,49.95643695949573,29.651517126161217,55.468222215228415,1.870670629742901,2.7577778020058563,5,TARGET_INTRADAY
76,QQQ.US,momentum_breakout,BUY,2018-01-26 14:30:00+00:00,2018-01-29 14:30:00+00:00,2018-01-30 14:30:00+00:00,161.6237042976235,159.28638060558458,159.41391173497257,166.04328942292537,13.034916094769839,28.804460641001324,-32.5583362273844,-1.130322717483544,-1.4461515420626903,2,STOP_INTRADAY
77,EEM.US,volatility_expansion,BUY,2018-01-31 14:30:00+00:00,2018-02-01 14:30:00+00:00,2018-02-02 14:30:00+00:00,41.93105180656503,41.243131493381185,41.60673249409278,42.579690431509526,49.962703894236455,16.20386977623328,-36.44816245636493,-2.24934925790533,-1.6405987532994382,2,STOP_GAP
78,EFA.US,momentum_breakout,BUY,2018-01-12 14:30:00+00:00,2018-01-16 14:30:00+00:00,2018-02-02 14:30:00+00:00,57.008347210580204,56.29257518382784,56.3376453000679,58.34975103160482,36.53136555638061,24.501656672287947,-28.217648271254575,-1.1516628711547297,-1.2555565312364014,14,STOP_INTRADAY
79,SPY.US,volatility_expansion,BUY,2018-01-31 14:30:00+00:00,2018-02-01 14:30:00+00:00,2018-02-02 14:30:00+00:00,246.33818455769708,243.7148175921419,243.9099455485808,251.1946625759296,8.5023127860648,20.64564757483069,-24.387978446793692,-1.1812648820241083,-1.0649453190805347,2,STOP_INTRADAY
80,IWM.US,mean_reversion,BUY,2018-02-06 14:30:00+00:00,2018-02-07 14:30:00+00:00,2018-02-08 14:30:00+00:00,134.44927412963398,131.59514630991362,131.70050671528585,140.7248116540236,15.453134072332382,42.47707138757996,-46.1608299068366,-1.0867234580662202,-2.1228287309074334,2,STOP_INTRADAY
81,QQQ.US,momentum_breakout,BUY,2018-03-09 14:30:00+00:00,2018-03-12 13:30:00+00:00,2018-03-19 13:30:00+00:00,164.5611344930736,159.8239606526565,159.95192219040882,173.77955909840318,11.219002061782804,51.71076232679091,-54.96600160828895,-1.0629509048991823,-2.8786711121127406,6,STOP_INTRADAY
82,TLT.US,mean_reversion,BUY,2018-04-23 13:30:00+00:00,2018-04-24 13:30:00+00:00,2018-04-25 13:30:00+00:00,92.56184819522925,91.74211360585879,91.81556605870576,93.92653490998906,22.32305943478219,16.65930048873011,-20.356098105939196,-1.2219059329477815,-0.8856074131552427,2,STOP_INTRADAY
83,XLE.US,momentum_breakout,BUY,2018-04-13 13:30:00+00:00,2018-04-16 13:30:00+00:00,2018-05-11 13:30:00+00:00,25.10602225823831,26.95297775537089,24.171754686711502,26.97455740129192,55.054819289822305,51.435932318749465,100.25075171189906,1.9490412089868074,7.3566233556831895,20,TARGET_INTRADAY
84,EEM.US,volatility_expansion,BUY,2018-05-16 13:30:00+00:00,2018-05-17 13:30:00+00:00,2018-05-18 13:30:00+00:00,38.69729294814681,38.122161663991015,38.33496042736425,39.42195798971193,53.70098475252357,19.457613173887616,-32.94775650156143,-1.6933092567477788,-1.4862313106150715,2,STOP_GAP
85,EFA.US,momentum_breakout,BUY,2018-05-11 13:30:00+00:00,2018-05-14 13:30:00+00:00,2018-05-23 13:30:00+00:00,55.709014987562625,54.654744241886746,54.87899467712492,57.36905560843804,37.26139629027167,30.92771571619358,-41.339753936235475,-1.3366572014431124,-1.8924598575495444,8,STOP_GAP
